UserID,SessionTime,ProductID,Category,NotificationType,NotificationTime,Response,UserType,DeviceType,OS,DiscountOffered,UrgencyWordUsed,EmojiUsed,DayOfWeek,HourOfDay,IsWeekend,TimeDelayMin,NotificationTextLength
4920,2024-01-29 16:12:00,282,Clothing,Discount,2024-01-29 14:01:00,No,Returning,Desktop,Android,0,Exclusive,False,Monday,14,False,131,36
9830,2024-01-31 09:55:00,816,Food,Reminder,2024-01-31 07:40:00,No,Loyal,Tablet,iOS,10,Exclusive,False,Wednesday,7,False,135,131
8317,2024-03-19 03:40:00,551,Electronics,Discount,2024-03-19 03:35:00,No,Loyal,Tablet,Android,10,,False,Tuesday,3,False,5,142
6519,2024-03-11 14:05:00,529,Books,Urgent,2024-03-11 12:24:00,No,Returning,Desktop,Android,30,Limited Time,False,Monday,12,False,101,35
1135,2024-02-25 12:41:00,171,Grocery,New Arrival,2024-02-25 11:24:00,Yes,New,Tablet,Android,50,Hurry,False,Sunday,11,True,77,130
7337,2024-02-21 19:04:00,934,Clothing,Discount,2024-02-21 17:27:00,Yes,Loyal,Desktop,iOS,30,Hurry,False,Wednesday,17,False,97,143
1291,2024-03-15 18:09:00,590,Grocery,Discount,2024-03-15 17:44:00,Yes,Returning,Tablet,Android,30,,True,Friday,17,False,25,72
5560,2024-01-23 21:41:00,581,Clothing,Discount,2024-01-23 20:07:00,No,Loyal,Mobile,iOS,0,Hurry,False,Tuesday,20,False,94,52
1323,2024-01-21 21:52:00,748,Clothing,Urgent,2024-01-21 20:09:00,No,Returning,Tablet,Android,50,Limited Time,True,Sunday,20,True,103,35
7696,2024-01-02 17:19:00,874,Clothing,New Arrival,2024-01-02 14:35:00,Yes,Loyal,Mobile,Android,0,,True,Tuesday,14,False,164,80
9113,2024-02-01 05:11:00,123,Grocery,Reminder,2024-02-01 02:20:00,No,Loyal,Desktop,iOS,20,,True,Thursday,2,False,171,32
3382,2024-02-29 13:01:00,740,Grocery,Urgent,2024-02-29 11:20:00,No,Loyal,Mobile,Android,50,Exclusive,True,Thursday,11,False,101,131
6177,2024-01-27 03:33:00,362,Electronics,Urgent,2024-01-27 01:42:00,Yes,Returning,Mobile,iOS,10,Limited Time,False,Saturday,1,True,111,57
1288,2024-02-18 15:40:00,182,Grocery,New Arrival,2024-02-18 14:31:00,Yes,New,Desktop,Android,20,,True,Sunday,14,True,69,92
2750,2024-01-12 07:19:00,425,Books,Discount,2024-01-12 05:00:00,Yes,Loyal,Mobile,Android,20,Hurry,False,Friday,5,False,139,61
4655,2024-03-02 00:58:00,381,Electronics,Urgent,2024-03-01 23:29:00,No,New,Desktop,Android,10,,True,Friday,23,False,89,78
4229,2024-02-13 05:21:00,678,Grocery,Urgent,2024-02-13 04:43:00,No,Returning,Desktop,Android,10,Limited Time,False,Tuesday,4,False,38,80
7103,2024-01-19 15:43:00,857,Grocery,Discount,2024-01-19 12:58:00,Yes,New,Tablet,Android,30,Hurry,False,Friday,12,False,165,42
1938,2024-03-18 18:56:00,220,Grocery,Urgent,2024-03-18 16:15:00,No,Returning,Desktop,iOS,10,Hurry,False,Monday,16,False,161,108
1805,2024-01-26 09:25:00,448,Food,Discount,2024-01-26 07:26:00,Yes,Loyal,Mobile,Android,20,,False,Friday,7,False,119,82
8037,2024-01-29 16:39:00,529,Books,Urgent,2024-01-29 15:15:00,Yes,New,Desktop,iOS,20,Limited Time,False,Monday,15,False,84,124
7294,2024-01-25 18:20:00,252,Clothing,Discount,2024-01-25 18:17:00,Yes,Returning,Tablet,iOS,30,Hurry,False,Thursday,18,False,3,63
6759,2024-02-05 05:38:00,354,Electronics,Reminder,2024-02-05 04:32:00,Yes,Loyal,Tablet,iOS,0,Limited Time,True,Monday,4,False,66,67
1187,2024-03-18 00:09:00,829,Clothing,Urgent,2024-03-17 21:39:00,Yes,New,Tablet,Android,10,Limited Time,True,Sunday,21,True,150,94
4026,2024-03-05 13:10:00,486,Clothing,Reminder,2024-03-05 10:49:00,Yes,Loyal,Tablet,iOS,30,Exclusive,False,Tuesday,10,False,141,140
4900,2024-03-12 12:34:00,472,Grocery,Reminder,2024-03-12 10:27:00,Yes,Loyal,Mobile,iOS,20,,False,Tuesday,10,False,127,37
9785,2024-01-22 11:45:00,249,Food,New Arrival,2024-01-22 10:08:00,Yes,Loyal,Desktop,Android,10,Limited Time,False,Monday,10,False,97,47
6114,2024-03-15 23:05:00,910,Electronics,Reminder,2024-03-15 21:11:00,Yes,Returning,Mobile,iOS,50,Limited Time,True,Friday,21,False,114,26
8964,2024-02-27 06:41:00,655,Food,Reminder,2024-02-27 05:30:00,No,Returning,Tablet,iOS,30,Limited Time,False,Tuesday,5,False,71,119
5132,2024-02-29 18:10:00,687,Grocery,Discount,2024-02-29 17:02:00,Yes,Loyal,Tablet,iOS,10,Limited Time,False,Thursday,17,False,68,88
3880,2024-03-01 07:12:00,848,Books,New Arrival,2024-03-01 04:40:00,Yes,Returning,Mobile,iOS,10,,False,Friday,4,False,152,142
9019,2024-03-15 13:35:00,660,Grocery,Urgent,2024-03-15 11:14:00,No,New,Mobile,Android,0,,True,Friday,11,False,141,68
7681,2024-03-13 03:05:00,579,Books,New Arrival,2024-03-13 01:49:00,No,Loyal,Tablet,Android,10,Exclusive,True,Wednesday,1,False,76,46
3284,2024-01-03 18:56:00,475,Electronics,New Arrival,2024-01-03 18:56:00,No,Returning,Desktop,iOS,20,,True,Wednesday,18,False,0,92
3477,2024-03-17 04:19:00,257,Books,New Arrival,2024-03-17 01:32:00,Yes,New,Mobile,Android,0,Hurry,True,Sunday,1,True,167,101
9349,2024-03-09 20:11:00,271,Books,Urgent,2024-03-09 20:01:00,Yes,Returning,Tablet,Android,50,,False,Saturday,20,True,10,44
8425,2024-03-22 10:57:00,224,Food,Reminder,2024-03-22 08:07:00,No,Returning,Desktop,Android,20,Exclusive,False,Friday,8,False,170,29
8767,2024-03-22 14:05:00,124,Food,Discount,2024-03-22 12:17:00,No,Returning,Desktop,iOS,0,,False,Friday,12,False,108,40
1878,2024-02-25 09:38:00,442,Food,New Arrival,2024-02-25 08:53:00,Yes,Loyal,Desktop,Android,0,,False,Sunday,8,True,45,45
1274,2024-01-16 06:49:00,747,Food,Discount,2024-01-16 06:16:00,Yes,New,Mobile,Android,20,,True,Tuesday,6,False,33,63
2144,2024-02-20 03:58:00,864,Clothing,Reminder,2024-02-20 03:07:00,Yes,Returning,Mobile,iOS,0,Exclusive,False,Tuesday,3,False,51,28
2070,2024-02-16 06:10:00,139,Electronics,New Arrival,2024-02-16 04:25:00,Yes,Returning,Mobile,iOS,20,Hurry,False,Friday,4,False,105,65
9872,2024-03-09 22:16:00,348,Food,Discount,2024-03-09 20:46:00,No,Returning,Desktop,Android,0,Limited Time,False,Saturday,20,True,90,40
5732,2024-02-06 17:33:00,357,Clothing,Urgent,2024-02-06 15:05:00,No,Returning,Mobile,Android,0,Hurry,False,Tuesday,15,False,148,40
1420,2024-03-19 09:02:00,114,Grocery,New Arrival,2024-03-19 08:57:00,Yes,Loyal,Tablet,iOS,30,,False,Tuesday,8,False,5,148
2451,2024-03-12 10:48:00,779,Electronics,New Arrival,2024-03-12 10:34:00,Yes,Returning,Desktop,iOS,30,,True,Tuesday,10,False,14,116
8035,2024-01-01 03:28:00,766,Grocery,Urgent,2024-01-01 01:45:00,No,Loyal,Tablet,Android,20,Exclusive,False,Monday,1,False,103,22
8006,2024-03-07 02:44:00,204,Food,New Arrival,2024-03-07 01:01:00,Yes,Loyal,Desktop,Android,30,Exclusive,False,Thursday,1,False,103,111
9575,2024-03-17 00:48:00,805,Books,Discount,2024-03-17 00:13:00,No,Returning,Tablet,Android,30,Limited Time,True,Sunday,0,True,35,120
4225,2024-03-04 05:14:00,602,Books,New Arrival,2024-03-04 02:32:00,Yes,New,Tablet,Android,20,Hurry,False,Monday,2,False,162,89
1106,2024-02-05 06:03:00,221,Food,New Arrival,2024-02-05 05:27:00,Yes,Returning,Tablet,Android,30,Limited Time,False,Monday,5,False,36,30
7840,2024-01-02 00:29:00,748,Books,Discount,2024-01-01 22:57:00,No,Returning,Desktop,Android,0,Limited Time,False,Monday,22,False,92,39
1606,2024-01-16 09:20:00,582,Food,Urgent,2024-01-16 06:37:00,No,Loyal,Mobile,Android,30,Exclusive,False,Tuesday,6,False,163,23
2812,2024-02-26 13:24:00,331,Food,New Arrival,2024-02-26 12:32:00,Yes,Loyal,Mobile,iOS,20,Exclusive,True,Monday,12,False,52,48
2989,2024-01-25 21:15:00,887,Books,Reminder,2024-01-25 19:24:00,Yes,Returning,Tablet,Android,50,Limited Time,False,Thursday,19,False,111,78
4092,2024-03-12 17:14:00,710,Electronics,New Arrival,2024-03-12 16:37:00,Yes,Loyal,Tablet,iOS,10,Hurry,True,Tuesday,16,False,37,129
1697,2024-01-03 03:23:00,334,Books,Reminder,2024-01-03 02:50:00,Yes,Loyal,Mobile,iOS,20,Exclusive,False,Wednesday,2,False,33,133
3397,2024-03-16 13:37:00,271,Clothing,New Arrival,2024-03-16 11:13:00,No,New,Mobile,iOS,0,Hurry,True,Saturday,11,True,144,131
4859,2024-01-12 00:00:00,641,Clothing,Discount,2024-01-11 22:16:00,No,Returning,Mobile,iOS,50,Limited Time,False,Thursday,22,False,104,105
1802,2024-02-21 13:49:00,461,Books,Discount,2024-02-21 12:45:00,Yes,New,Tablet,Android,50,Limited Time,True,Wednesday,12,False,64,106
5107,2024-03-12 18:21:00,321,Books,New Arrival,2024-03-12 15:30:00,Yes,New,Mobile,Android,20,Limited Time,True,Tuesday,15,False,171,99
1482,2024-01-30 11:01:00,147,Electronics,Reminder,2024-01-30 08:21:00,Yes,Returning,Tablet,iOS,20,Hurry,True,Tuesday,8,False,160,98
3039,2024-02-16 07:18:00,812,Electronics,Urgent,2024-02-16 04:24:00,Yes,Loyal,Tablet,Android,30,Hurry,False,Friday,4,False,174,112
2605,2024-03-17 20:03:00,759,Books,Urgent,2024-03-17 18:08:00,Yes,Returning,Tablet,Android,50,Limited Time,False,Sunday,18,True,115,32
7383,2024-01-13 07:18:00,407,Electronics,Urgent,2024-01-13 04:33:00,Yes,Loyal,Tablet,Android,10,,False,Saturday,4,True,165,98
2230,2024-03-25 09:33:00,411,Grocery,Discount,2024-03-25 07:08:00,Yes,Loyal,Desktop,Android,10,Limited Time,False,Monday,7,False,145,96
1629,2024-01-01 18:27:00,378,Electronics,Discount,2024-01-01 16:21:00,Yes,Loyal,Mobile,Android,20,,False,Monday,16,False,126,37
2048,2024-01-27 23:14:00,538,Electronics,Urgent,2024-01-27 20:34:00,No,New,Desktop,Android,0,Exclusive,True,Saturday,20,True,160,105
2680,2024-02-23 01:58:00,182,Electronics,Reminder,2024-02-23 01:09:00,No,Returning,Desktop,Android,0,,False,Friday,1,False,49,105
5479,2024-01-06 10:05:00,348,Books,Discount,2024-01-06 09:37:00,No,New,Tablet,Android,0,Hurry,True,Saturday,9,True,28,111
3700,2024-02-07 16:01:00,522,Grocery,Discount,2024-02-07 13:41:00,No,Loyal,Mobile,Android,20,Exclusive,False,Wednesday,13,False,140,70
9455,2024-03-01 12:54:00,953,Books,New Arrival,2024-03-01 10:37:00,Yes,Returning,Desktop,iOS,50,Hurry,False,Friday,10,False,137,136
5995,2024-03-06 08:46:00,281,Clothing,New Arrival,2024-03-06 05:55:00,Yes,Returning,Tablet,iOS,10,Exclusive,False,Wednesday,5,False,171,132
8906,2024-03-25 04:43:00,373,Grocery,Reminder,2024-03-25 04:27:00,Yes,Loyal,Tablet,iOS,10,Exclusive,True,Monday,4,False,16,88
6689,2024-03-30 17:27:00,273,Clothing,Reminder,2024-03-30 16:48:00,Yes,Loyal,Tablet,Android,10,,True,Saturday,16,True,39,104
9210,2024-03-03 05:49:00,275,Clothing,Reminder,2024-03-03 03:36:00,Yes,Returning,Desktop,Android,0,Hurry,False,Sunday,3,True,133,61
6124,2024-01-19 21:18:00,624,Food,Urgent,2024-01-19 21:14:00,Yes,Returning,Desktop,iOS,50,Limited Time,False,Friday,21,False,4,69
3176,2024-01-01 00:23:00,326,Grocery,Urgent,2024-01-01 00:20:00,No,New,Tablet,iOS,30,Hurry,True,Monday,0,False,3,107
1150,2024-03-10 02:35:00,403,Books,New Arrival,2024-03-10 01:40:00,Yes,Returning,Mobile,iOS,0,,False,Sunday,1,True,55,81
2483,2024-03-03 20:25:00,149,Food,Reminder,2024-03-03 17:37:00,Yes,Loyal,Tablet,Android,30,Limited Time,True,Sunday,17,True,168,103
7885,2024-02-19 22:04:00,799,Food,New Arrival,2024-02-19 20:37:00,Yes,Loyal,Tablet,iOS,50,Exclusive,False,Monday,20,False,87,61
6507,2024-01-16 16:45:00,263,Electronics,New Arrival,2024-01-16 13:51:00,No,New,Tablet,iOS,0,Limited Time,False,Tuesday,13,False,174,46
5943,2024-02-15 01:52:00,339,Clothing,Urgent,2024-02-14 23:21:00,Yes,Loyal,Desktop,iOS,0,Limited Time,True,Wednesday,23,False,151,20
8641,2024-02-05 14:18:00,325,Clothing,Discount,2024-02-05 11:30:00,Yes,Loyal,Desktop,Android,30,Limited Time,False,Monday,11,False,168,54
8835,2024-02-19 18:28:00,382,Clothing,Discount,2024-02-19 17:44:00,No,Returning,Mobile,Android,30,,True,Monday,17,False,44,138
1166,2024-03-15 13:34:00,486,Grocery,Discount,2024-03-15 12:27:00,Yes,New,Mobile,Android,50,Limited Time,True,Friday,12,False,67,134
3431,2024-01-18 21:38:00,917,Books,Discount,2024-01-18 21:22:00,Yes,Loyal,Mobile,iOS,30,Limited Time,True,Thursday,21,False,16,139
7673,2024-03-17 03:37:00,453,Electronics,New Arrival,2024-03-17 01:48:00,Yes,Loyal,Desktop,iOS,30,,False,Sunday,1,True,109,27
8590,2024-02-02 02:57:00,836,Electronics,Reminder,2024-02-02 01:15:00,Yes,New,Tablet,Android,20,Exclusive,False,Friday,1,False,102,70
7614,2024-03-22 04:48:00,995,Grocery,New Arrival,2024-03-22 02:55:00,Yes,Returning,Mobile,iOS,0,,False,Friday,2,False,113,45
9440,2024-01-15 04:19:00,117,Electronics,Discount,2024-01-15 03:11:00,Yes,Loyal,Desktop,iOS,10,Hurry,False,Monday,3,False,68,105
5017,2024-02-25 08:30:00,992,Grocery,Discount,2024-02-25 06:28:00,No,Loyal,Desktop,iOS,50,Limited Time,False,Sunday,6,True,122,131
7712,2024-01-25 06:40:00,384,Clothing,Discount,2024-01-25 05:56:00,Yes,New,Mobile,iOS,0,Exclusive,False,Thursday,5,False,44,108
4078,2024-01-29 22:20:00,865,Grocery,Reminder,2024-01-29 20:47:00,No,Loyal,Mobile,Android,20,Limited Time,False,Monday,20,False,93,98
1033,2024-02-02 15:25:00,813,Electronics,Reminder,2024-02-02 14:21:00,No,New,Mobile,iOS,30,,False,Friday,14,False,64,72
8480,2024-03-24 21:51:00,409,Books,Discount,2024-03-24 18:58:00,Yes,New,Desktop,Android,20,Limited Time,True,Sunday,18,True,173,107
7017,2024-01-10 23:51:00,637,Grocery,Discount,2024-01-10 22:02:00,Yes,Loyal,Mobile,iOS,0,Hurry,True,Wednesday,22,False,109,95
4356,2024-03-29 17:23:00,861,Food,Reminder,2024-03-29 17:06:00,No,New,Desktop,iOS,20,,True,Friday,17,False,17,34
8513,2024-03-05 01:15:00,692,Grocery,Reminder,2024-03-04 23:20:00,Yes,Returning,Mobile,Android,20,Hurry,False,Monday,23,False,115,93
4589,2024-02-22 18:39:00,959,Food,New Arrival,2024-02-22 15:56:00,No,New,Mobile,iOS,0,,False,Thursday,15,False,163,48
8336,2024-03-07 11:31:00,689,Books,New Arrival,2024-03-07 09:19:00,No,New,Tablet,Android,30,Limited Time,True,Thursday,9,False,132,44
5875,2024-03-06 21:09:00,766,Clothing,New Arrival,2024-03-06 20:51:00,Yes,Returning,Mobile,Android,50,,False,Wednesday,20,False,18,27
7435,2024-02-22 16:50:00,702,Electronics,Discount,2024-02-22 15:33:00,No,Loyal,Tablet,iOS,30,,True,Thursday,15,False,77,105
4786,2024-03-18 08:54:00,777,Grocery,New Arrival,2024-03-18 08:23:00,Yes,Returning,Tablet,iOS,30,Exclusive,True,Monday,8,False,31,32
1129,2024-02-09 22:59:00,188,Food,Urgent,2024-02-09 20:43:00,Yes,Loyal,Tablet,iOS,20,Hurry,True,Friday,20,False,136,84
5458,2024-02-14 10:52:00,200,Electronics,Discount,2024-02-14 10:43:00,Yes,Loyal,Mobile,Android,0,Hurry,True,Wednesday,10,False,9,38
5338,2024-01-08 13:37:00,293,Books,Discount,2024-01-08 11:17:00,Yes,Loyal,Tablet,Android,50,Hurry,False,Monday,11,False,140,95
8270,2024-01-14 22:09:00,466,Food,Discount,2024-01-14 20:43:00,Yes,Returning,Mobile,Android,0,Exclusive,False,Sunday,20,True,86,98
5422,2024-02-22 21:02:00,496,Clothing,Urgent,2024-02-22 18:18:00,No,New,Desktop,iOS,50,Limited Time,False,Thursday,18,False,164,97
7485,2024-01-29 10:12:00,507,Electronics,Urgent,2024-01-29 08:41:00,No,Returning,Mobile,Android,30,,False,Monday,8,False,91,99
8475,2024-03-07 19:46:00,588,Clothing,Urgent,2024-03-07 18:26:00,Yes,New,Desktop,iOS,0,,False,Thursday,18,False,80,72
5676,2024-03-25 16:21:00,400,Books,Discount,2024-03-25 14:25:00,Yes,New,Desktop,Android,10,Hurry,True,Monday,14,False,116,136
4829,2024-01-21 02:17:00,695,Food,Reminder,2024-01-21 00:51:00,No,Loyal,Tablet,Android,20,,True,Sunday,0,True,86,75
8986,2024-03-28 18:23:00,964,Grocery,Discount,2024-03-28 15:34:00,Yes,Loyal,Tablet,iOS,20,Hurry,True,Thursday,15,False,169,91
9981,2024-03-19 18:10:00,987,Clothing,Discount,2024-03-19 17:47:00,Yes,New,Mobile,iOS,20,Exclusive,True,Tuesday,17,False,23,37
4474,2024-03-25 09:16:00,620,Grocery,New Arrival,2024-03-25 08:59:00,No,New,Tablet,iOS,20,Limited Time,True,Monday,8,False,17,20
1909,2024-03-09 12:31:00,645,Food,Discount,2024-03-09 11:35:00,No,Returning,Tablet,iOS,20,Hurry,False,Saturday,11,True,56,141
4337,2024-01-03 14:38:00,952,Electronics,Reminder,2024-01-03 13:10:00,No,Returning,Tablet,iOS,10,,True,Wednesday,13,False,88,72
2069,2024-01-31 23:47:00,223,Grocery,Urgent,2024-01-31 22:36:00,Yes,Loyal,Mobile,Android,10,Limited Time,False,Wednesday,22,False,71,38
3882,2024-03-20 20:18:00,478,Electronics,Urgent,2024-03-20 20:17:00,Yes,Loyal,Tablet,Android,50,Hurry,False,Wednesday,20,False,1,91
3025,2024-03-05 08:35:00,214,Books,New Arrival,2024-03-05 08:32:00,No,New,Tablet,iOS,20,Hurry,False,Tuesday,8,False,3,76
8645,2024-01-31 20:39:00,598,Books,Discount,2024-01-31 20:10:00,Yes,Loyal,Tablet,iOS,20,Limited Time,False,Wednesday,20,False,29,34
8440,2024-02-02 00:11:00,914,Food,New Arrival,2024-02-01 22:11:00,Yes,Returning,Mobile,Android,50,,True,Thursday,22,False,120,64
2733,2024-02-04 21:20:00,272,Clothing,New Arrival,2024-02-04 21:14:00,Yes,New,Tablet,Android,50,Limited Time,True,Sunday,21,True,6,116
7294,2024-01-21 14:30:00,785,Food,Reminder,2024-01-21 14:26:00,No,Returning,Tablet,Android,10,Limited Time,False,Sunday,14,True,4,34
3265,2024-02-11 06:26:00,297,Grocery,Urgent,2024-02-11 03:37:00,Yes,New,Mobile,Android,20,Limited Time,True,Sunday,3,True,169,123
7397,2024-01-14 11:44:00,121,Electronics,Reminder,2024-01-14 09:28:00,No,Returning,Desktop,iOS,20,Hurry,True,Sunday,9,True,136,130
5933,2024-01-25 19:48:00,231,Electronics,New Arrival,2024-01-25 18:44:00,Yes,New,Mobile,iOS,20,,True,Thursday,18,False,64,70
9075,2024-03-08 22:02:00,375,Clothing,Urgent,2024-03-08 20:33:00,Yes,Loyal,Desktop,iOS,20,Hurry,True,Friday,20,False,89,120
8066,2024-03-29 20:13:00,428,Food,Discount,2024-03-29 17:33:00,Yes,Loyal,Desktop,iOS,50,Limited Time,True,Friday,17,False,160,92
8037,2024-03-10 13:54:00,986,Grocery,Reminder,2024-03-10 13:45:00,No,Returning,Desktop,iOS,30,,True,Sunday,13,True,9,46
3279,2024-03-01 14:57:00,466,Clothing,New Arrival,2024-03-01 12:07:00,Yes,Loyal,Desktop,Android,10,Hurry,True,Friday,12,False,170,29
7392,2024-02-28 07:54:00,733,Clothing,Discount,2024-02-28 07:23:00,Yes,New,Tablet,Android,20,Hurry,False,Wednesday,7,False,31,107
8220,2024-01-01 07:28:00,246,Electronics,Reminder,2024-01-01 04:40:00,Yes,New,Desktop,iOS,20,Exclusive,True,Monday,4,False,168,80
6381,2024-02-06 16:42:00,442,Electronics,Discount,2024-02-06 15:42:00,No,Loyal,Tablet,Android,10,Hurry,True,Tuesday,15,False,60,22
7527,2024-03-25 23:31:00,790,Books,New Arrival,2024-03-25 20:37:00,No,Loyal,Mobile,Android,0,Exclusive,True,Monday,20,False,174,104
8701,2024-03-26 07:34:00,937,Grocery,Reminder,2024-03-26 06:26:00,No,New,Tablet,iOS,10,Hurry,True,Tuesday,6,False,68,143
3603,2024-01-19 02:32:00,363,Grocery,Reminder,2024-01-19 01:44:00,Yes,Returning,Mobile,Android,0,,True,Friday,1,False,48,57
6866,2024-03-14 21:28:00,701,Electronics,Urgent,2024-03-14 21:00:00,Yes,New,Desktop,iOS,0,,False,Thursday,21,False,28,73
6872,2024-01-24 06:15:00,732,Food,New Arrival,2024-01-24 05:57:00,Yes,Loyal,Desktop,iOS,0,Exclusive,False,Wednesday,5,False,18,82
2719,2024-03-17 08:52:00,818,Food,Urgent,2024-03-17 08:29:00,No,Loyal,Mobile,Android,50,Limited Time,False,Sunday,8,True,23,49
6255,2024-01-05 12:10:00,323,Electronics,New Arrival,2024-01-05 10:19:00,Yes,Returning,Mobile,iOS,10,,True,Friday,10,False,111,143
2707,2024-02-27 22:54:00,443,Food,New Arrival,2024-02-27 21:30:00,Yes,Returning,Mobile,Android,0,Exclusive,False,Tuesday,21,False,84,25
1066,2024-03-24 15:51:00,728,Electronics,Reminder,2024-03-24 14:23:00,No,Returning,Mobile,iOS,30,Exclusive,True,Sunday,14,True,88,57
7833,2024-03-23 17:08:00,477,Electronics,New Arrival,2024-03-23 15:14:00,No,Loyal,Mobile,iOS,20,Hurry,True,Saturday,15,True,114,44
7272,2024-02-06 20:09:00,372,Clothing,Urgent,2024-02-06 17:50:00,No,New,Tablet,iOS,50,,True,Tuesday,17,False,139,67
7358,2024-01-22 08:32:00,379,Grocery,Discount,2024-01-22 08:16:00,Yes,New,Mobile,iOS,0,Exclusive,True,Monday,8,False,16,101
3154,2024-01-01 13:26:00,348,Grocery,Urgent,2024-01-01 10:32:00,Yes,Loyal,Desktop,iOS,30,Limited Time,True,Monday,10,False,174,78
1175,2024-02-07 09:07:00,732,Books,Discount,2024-02-07 07:36:00,Yes,Returning,Desktop,Android,20,Exclusive,False,Wednesday,7,False,91,134
8160,2024-02-29 11:11:00,848,Books,Reminder,2024-02-29 09:50:00,Yes,New,Tablet,Android,50,Exclusive,True,Thursday,9,False,81,139
6737,2024-03-16 12:10:00,831,Electronics,Urgent,2024-03-16 10:09:00,No,Loyal,Mobile,Android,10,,True,Saturday,10,True,121,102
1156,2024-03-22 08:32:00,631,Electronics,Reminder,2024-03-22 05:59:00,No,New,Tablet,iOS,30,Hurry,False,Friday,5,False,153,58
6552,2024-03-06 05:55:00,105,Books,Reminder,2024-03-06 05:07:00,No,Loyal,Mobile,iOS,10,Exclusive,True,Wednesday,5,False,48,55
9714,2024-01-23 15:36:00,961,Food,Urgent,2024-01-23 14:30:00,Yes,New,Desktop,iOS,0,Limited Time,False,Tuesday,14,False,66,149
7437,2024-03-15 11:23:00,616,Grocery,Discount,2024-03-15 11:03:00,Yes,New,Tablet,iOS,0,Limited Time,True,Friday,11,False,20,44
7744,2024-03-22 22:30:00,917,Clothing,Urgent,2024-03-22 20:37:00,Yes,New,Desktop,iOS,20,Exclusive,True,Friday,20,False,113,40
6741,2024-01-01 17:28:00,969,Grocery,Urgent,2024-01-01 14:29:00,Yes,Returning,Desktop,iOS,0,Exclusive,True,Monday,14,False,179,60
5650,2024-01-20 14:13:00,806,Grocery,Urgent,2024-01-20 13:13:00,Yes,New,Mobile,Android,20,,True,Saturday,13,True,60,103
2241,2024-02-13 16:29:00,522,Grocery,New Arrival,2024-02-13 15:38:00,No,Returning,Mobile,iOS,50,Exclusive,True,Tuesday,15,False,51,79
6921,2024-03-16 04:12:00,144,Clothing,Discount,2024-03-16 04:02:00,No,New,Tablet,Android,10,Limited Time,False,Saturday,4,True,10,20
2014,2024-02-12 05:46:00,337,Electronics,New Arrival,2024-02-12 03:04:00,Yes,Returning,Tablet,iOS,20,Hurry,True,Monday,3,False,162,77
7175,2024-01-15 03:55:00,872,Books,Reminder,2024-01-15 01:08:00,Yes,Returning,Desktop,Android,10,,False,Monday,1,False,167,113
2858,2024-02-12 16:40:00,704,Books,Urgent,2024-02-12 14:29:00,No,Loyal,Tablet,Android,10,Limited Time,False,Monday,14,False,131,32
5346,2024-01-09 10:16:00,440,Electronics,New Arrival,2024-01-09 10:05:00,Yes,New,Tablet,iOS,0,Limited Time,True,Tuesday,10,False,11,100
1148,2024-02-21 23:24:00,551,Grocery,Reminder,2024-02-21 20:28:00,Yes,New,Desktop,iOS,20,Exclusive,True,Wednesday,20,False,176,141
1904,2024-03-19 17:21:00,575,Grocery,Reminder,2024-03-19 16:51:00,No,New,Desktop,iOS,20,Limited Time,True,Tuesday,16,False,30,26
2649,2024-02-16 06:59:00,868,Grocery,Discount,2024-02-16 06:01:00,Yes,Returning,Mobile,Android,20,Limited Time,True,Friday,6,False,58,106
7013,2024-02-28 08:36:00,665,Clothing,Reminder,2024-02-28 07:16:00,Yes,Returning,Tablet,Android,0,Hurry,True,Wednesday,7,False,80,144
2681,2024-03-06 16:30:00,959,Grocery,Urgent,2024-03-06 16:30:00,No,Loyal,Desktop,Android,20,,True,Wednesday,16,False,0,79
8498,2024-01-15 18:54:00,170,Clothing,Reminder,2024-01-15 18:27:00,No,New,Tablet,iOS,10,,True,Monday,18,False,27,49
5515,2024-02-04 02:27:00,653,Books,Urgent,2024-02-04 02:17:00,Yes,Returning,Tablet,Android,10,,False,Sunday,2,True,10,100
4837,2024-03-04 03:32:00,335,Books,Discount,2024-03-04 03:18:00,Yes,Loyal,Mobile,Android,0,Exclusive,False,Monday,3,False,14,44
2051,2024-02-28 20:26:00,248,Electronics,Reminder,2024-02-28 17:49:00,Yes,Loyal,Mobile,iOS,20,Hurry,True,Wednesday,17,False,157,77
4560,2024-03-25 21:09:00,454,Electronics,Reminder,2024-03-25 20:36:00,Yes,New,Mobile,iOS,30,Limited Time,False,Monday,20,False,33,33
9230,2024-02-02 19:50:00,419,Books,New Arrival,2024-02-02 19:11:00,No,Loyal,Tablet,iOS,0,Limited Time,False,Friday,19,False,39,28
6112,2024-01-06 20:15:00,578,Food,Discount,2024-01-06 18:50:00,No,Returning,Mobile,iOS,30,Limited Time,False,Saturday,18,True,85,147
6930,2024-01-16 05:42:00,941,Books,Discount,2024-01-16 04:42:00,Yes,New,Desktop,Android,0,Limited Time,False,Tuesday,4,False,60,118
5583,2024-01-29 05:29:00,356,Grocery,New Arrival,2024-01-29 04:06:00,Yes,Loyal,Tablet,iOS,30,Hurry,True,Monday,4,False,83,146
6811,2024-01-19 14:53:00,386,Grocery,New Arrival,2024-01-19 12:36:00,Yes,Returning,Mobile,iOS,10,Exclusive,False,Friday,12,False,137,126
